orderid,warehouse,store,city,state,category,product,order_date,units_sold,unit_price,total_amount
ORD967471,Coca-Cola Bottling Co. Consolidated,Walgreens,New York,New York,Alcoholic Beverages,Simply Spiked Lemonade,2023-06-15,54,1.85,99.9
ORD447745,Coca-Cola Bottling Company United,Sam's Club,Houston,Texas,Water,Aquafina,2023-01-20,340,1.51,513.4
ORD181097,Reyes Coca-Cola Bottling,Sam's Club,Atlanta,Georgia,Soft Drinks,Sprite,2023-08-31,96,1.17,112.32
ORD202421,Coca-Cola Bottling Company United,Walmart,Miami,Florida,Soft Drinks,Fanta,2023-03-13,637,1.29,821.73
ORD207093,Coca-Cola Beverages Florida,CVS,Los Angeles,California,Alcoholic Beverages,Jack & Coke,2023-12-01,297,1.71,507.87
ORD961671,Coca-Cola Bottling Company United,Costco,Los Angeles,California,Water,Smartwater,2023-11-14,847,3.48,2947.56
ORD802760,Coca-Cola Bottling Company United,Walmart,New York,New York,Alcoholic Beverages,Simply Spiked Lemonade,2023-07-03,930,1.13,1050.9
ORD277400,Coca-Cola Bottling Co. Consolidated,CVS,Chicago,Illinois,Water,Smartwater,2023-09-29,491,2.51,1232.41
ORD981950,Coca-Cola Bottling Company United,Costco,Phoenix,Arizona,Water,Dasani,2023-03-01,464,1.54,714.56
ORD258762,Coca-Cola Bottling Co. Consolidated,Costco,Phoenix,Arizona,Alcoholic Beverages,Jack & Coke,2023-09-22,110,2.24,246.4
ORD741778,Swire Coca-Cola,Publix,Seattle,Washington,Alcoholic Beverages,Simply Spiked Lemonade,2023-01-01,816,2.88,2350.08
ORD323640,Reyes Coca-Cola Bottling,7-Eleven,Miami,Florida,Soft Drinks,Dr Pepper,2023-01-21,410,1.43,586.3
ORD957445,Reyes Coca-Cola Bottling,Safeway,Los Angeles,California,Soft Drinks,Sprite,2023-12-20,608,2.11,1282.88
ORD205421,Coca-Cola Beverages Florida,Safeway,New York,New York,Soft Drinks,Fanta,2023-11-11,540,1.34,723.6
ORD402155,Swire Coca-Cola,Target,Phoenix,Arizona,Water,Dasani,2023-06-23,340,1.29,438.6
ORD413466,Reyes Coca-Cola Bottling,Walmart,Chicago,Illinois,Soft Drinks,Dr Pepper,2023-04-27,229,3.1,709.9
ORD341657,Swire Coca-Cola,Safeway,Boston,Massachusetts,Alcoholic Beverages,Jack & Coke,2023-03-30,638,2.17,1384.46
ORD361477,Coca-Cola Beverages Florida,Walmart,New York,New York,Water,Dasani,2023-06-23,623,1.22,760.06
ORD659370,Coca-Cola Bottling Company United,7-Eleven,Seattle,Washington,Alcoholic Beverages,Simply Spiked Lemonade,2023-01-28,417,2.67,1113.39
ORD370839,Coca-Cola Bottling Co. Consolidated,Sam's Club,Seattle,Washington,Soft Drinks,Diet Coke,2023-02-18,994,3.44,3419.36
ORD964229,Coca-Cola Bottling Company United,Publix,Atlanta,Georgia,Soft Drinks,Dr Pepper,2023-02-03,205,2.6,533.0
ORD189250,Reyes Coca-Cola Bottling,Kroger,Boston,Massachusetts,Soft Drinks,Diet Coke,2023-09-01,793,1.24,983.32
ORD689322,Coca-Cola Bottling Company United,Kroger,Houston,Texas,Water,Smartwater,2023-01-31,421,2.83,1191.43
ORD852095,Swire Coca-Cola,7-Eleven,New York,New York,Soft Drinks,Coca-Cola Classic,2023-02-15,102,1.2,122.4
ORD377044,Reyes Coca-Cola Bottling,Safeway,Phoenix,Arizona,Alcoholic Beverages,Jack & Coke,2023-04-10,94,3.11,292.34
ORD622269,Coca-Cola Beverages Florida,7-Eleven,Denver,Colorado,Soft Drinks,Sprite,2023-09-21,504,1.86,937.44
ORD622453,Swire Coca-Cola,7-Eleven,Atlanta,Georgia,Soft Drinks,Dr Pepper,2023-12-06,943,2.05,1933.15
ORD304014,Reyes Coca-Cola Bottling,Walgreens,Seattle,Washington,Soft Drinks,Fanta,2023-02-16,376,1.94,729.44
ORD308208,Reyes Coca-Cola Bottling,Walgreens,Chicago,Illinois,Alcoholic Beverages,Jack & Coke,2023-04-01,197,3.04,598.88
ORD981956,Coca-Cola Bottling Company United,Walmart,Boston,Massachusetts,Soft Drinks,Fanta,2023-07-17,366,3.25,1189.5
ORD744461,Reyes Coca-Cola Bottling,Safeway,New York,New York,Alcoholic Beverages,Jack & Coke,2023-06-20,881,1.32,1162.92
ORD997212,Reyes Coca-Cola Bottling,Publix,Houston,Texas,Soft Drinks,Sprite,2023-07-15,195,2.07,403.65
ORD816066,Coca-Cola Bottling Company United,Target,Houston,Texas,Water,Aquafina,2023-12-26,203,2.99,606.97
ORD956760,Coca-Cola Bottling Co. Consolidated,Publix,Boston,Massachusetts,Water,Aquafina,2023-05-10,233,1.52,354.16
ORD558277,Reyes Coca-Cola Bottling,Safeway,Atlanta,Georgia,Alcoholic Beverages,Jack & Coke,2023-11-29,366,2.89,1057.74
ORD328576,Coca-Cola Bottling Co. Consolidated,Sam's Club,Miami,Florida,Alcoholic Beverages,Simply Spiked Lemonade,2023-04-15,560,3.17,1775.2
ORD772371,Coca-Cola Beverages Florida,Walgreens,Houston,Texas,Water,Smartwater,2023-01-11,546,2.27,1239.42
ORD703049,Reyes Coca-Cola Bottling,Target,Chicago,Illinois,Water,Smartwater,2023-09-16,270,3.15,850.5
ORD940482,Coca-Cola Bottling Co. Consolidated,Walgreens,Denver,Colorado,Alcoholic Beverages,Jack & Coke,2023-08-20,861,2.47,2126.67
ORD130803,Coca-Cola Bottling Co. Consolidated,Costco,Houston,Texas,Water,Dasani,2023-01-05,797,2.58,2056.26
ORD366819,Swire Coca-Cola,Publix,Seattle,Washington,Water,Dasani,2023-08-04,969,1.22,1182.18
ORD495760,Swire Coca-Cola,Safeway,Boston,Massachusetts,Alcoholic Beverages,Jack & Coke,2023-03-30,71,1.06,75.26
ORD678521,Coca-Cola Bottling Company United,Sam's Club,Atlanta,Georgia,Alcoholic Beverages,Jack & Coke,2023-12-19,752,2.48,1864.96
ORD999613,Coca-Cola Bottling Co. Consolidated,Walgreens,Phoenix,Arizona,Water,Aquafina,2023-07-29,862,1.54,1327.48
ORD627312,Coca-Cola Beverages Florida,Publix,Seattle,Washington,Water,Smartwater,2023-03-14,720,1.69,1216.8
ORD887327,Reyes Coca-Cola Bottling,Target,New York,New York,Water,Smartwater,2023-05-30,561,1.09,611.49
ORD827728,Reyes Coca-Cola Bottling,Walgreens,Phoenix,Arizona,Alcoholic Beverages,Simply Spiked Lemonade,2023-02-02,373,1.95,727.35
ORD350615,Coca-Cola Bottling Company United,Costco,Chicago,Illinois,Alcoholic Beverages,Simply Spiked Lemonade,2023-05-30,293,2.8,820.4
ORD687744,Coca-Cola Beverages Florida,Target,Phoenix,Arizona,Water,Aquafina,2023-10-01,414,3.36,1391.04
ORD638025,Coca-Cola Beverages Florida,Publix,Los Angeles,California,Alcoholic Beverages,Jack & Coke,2023-03-08,553,2.16,1194.48
ORD323330,Coca-Cola Bottling Company United,Sam's Club,Los Angeles,California,Alcoholic Beverages,Simply Spiked Lemonade,2023-04-25,830,1.12,929.6
ORD830768,Coca-Cola Bottling Company United,CVS,Seattle,Washington,Water,Aquafina,2023-06-08,703,1.26,885.78
ORD687764,Coca-Cola Bottling Co. Consolidated,Safeway,Phoenix,Arizona,Alcoholic Beverages,Jack & Coke,2023-10-02,730,1.58,1153.4
ORD465422,Coca-Cola Beverages Florida,7-Eleven,Boston,Massachusetts,Soft Drinks,Fanta,2023-08-27,448,2.16,967.68
ORD154265,Coca-Cola Bottling Company United,Walmart,Atlanta,Georgia,Soft Drinks,Fanta,2023-02-03,305,3.33,1015.65
ORD820165,Coca-Cola Bottling Company United,Safeway,Denver,Colorado,Soft Drinks,Coca-Cola Classic,2023-06-16,807,1.74,1404.18
ORD238577,Reyes Coca-Cola Bottling,Safeway,New York,New York,Soft Drinks,Dr Pepper,2023-03-29,145,3.38,490.1
ORD982512,Coca-Cola Beverages Florida,Sam's Club,Phoenix,Arizona,Alcoholic Beverages,Simply Spiked Lemonade,2023-06-05,230,2.46,565.8
ORD231523,Coca-Cola Bottling Company United,7-Eleven,Atlanta,Georgia,Soft Drinks,Dr Pepper,2023-11-12,310,1.2,372.0
ORD106340,Reyes Coca-Cola Bottling,Walmart,Atlanta,Georgia,Soft Drinks,Fanta,2023-03-25,459,3.19,1464.21
ORD331796,Coca-Cola Bottling Co. Consolidated,Publix,Chicago,Illinois,Water,Smartwater,2023-05-02,295,3.2,944.0
ORD889411,Coca-Cola Beverages Florida,Target,Seattle,Washington,Water,Aquafina,2023-11-28,708,2.66,1883.28
ORD144178,Coca-Cola Beverages Florida,Target,Houston,Texas,Water,Smartwater,2023-03-21,89,1.73,153.97
ORD867288,Coca-Cola Bottling Co. Consolidated,Sam's Club,Houston,Texas,Alcoholic Beverages,Jack & Coke,2023-08-26,229,3.1,709.9
ORD470708,Coca-Cola Bottling Company United,7-Eleven,Seattle,Washington,Alcoholic Beverages,Simply Spiked Lemonade,2023-06-16,527,2.62,1380.74
ORD129732,Coca-Cola Bottling Co. Consolidated,Sam's Club,New York,New York,Soft Drinks,Dr Pepper,2023-04-26,249,2.59,644.91
ORD804432,Swire Coca-Cola,Safeway,New York,New York,Water,Aquafina,2023-02-20,403,1.06,427.18
ORD617425,Swire Coca-Cola,Sam's Club,Chicago,Illinois,Alcoholic Beverages,Simply Spiked Lemonade,2024-01-01,681,3.31,2254.11
ORD105683,Coca-Cola Bottling Co. Consolidated,Costco,Los Angeles,California,Water,Dasani,2023-01-24,580,3.49,2024.2
ORD985430,Coca-Cola Bottling Co. Consolidated,Publix,Chicago,Illinois,Alcoholic Beverages,Simply Spiked Lemonade,2023-08-04,94,3.5,329.0
ORD185959,Coca-Cola Beverages Florida,7-Eleven,New York,New York,Soft Drinks,Diet Coke,2023-03-25,650,1.84,1196.0
ORD514647,Coca-Cola Bottling Company United,Walmart,Atlanta,Georgia,Alcoholic Beverages,Jack & Coke,2023-07-08,842,2.4,2020.8
ORD623742,Swire Coca-Cola,Sam's Club,Houston,Texas,Soft Drinks,Fanta,2023-11-17,958,3.37,3228.46
ORD142375,Coca-Cola Beverages Florida,Publix,New York,New York,Alcoholic Beverages,Simply Spiked Lemonade,2023-04-27,484,1.39,672.76
ORD914311,Reyes Coca-Cola Bottling,CVS,Houston,Texas,Alcoholic Beverages,Simply Spiked Lemonade,2023-12-17,847,3.38,2862.86
ORD488168,Coca-Cola Bottling Company United,Safeway,Boston,Massachusetts,Soft Drinks,Diet Coke,2023-08-08,918,2.8,2570.4
ORD455492,Coca-Cola Beverages Florida,CVS,Atlanta,Georgia,Water,Aquafina,2023-09-18,118,2.91,343.38
ORD729405,Reyes Coca-Cola Bottling,Walgreens,Houston,Texas,Soft Drinks,Fanta,2023-11-24,574,1.72,987.28
ORD547606,Coca-Cola Bottling Company United,Walmart,Seattle,Washington,Alcoholic Beverages,Jack & Coke,2023-07-07,769,2.74,2107.06
ORD843129,Reyes Coca-Cola Bottling,Safeway,Miami,Florida,Soft Drinks,Coca-Cola Classic,2023-06-29,702,1.1,772.2
ORD586176,Coca-Cola Beverages Florida,Publix,Atlanta,Georgia,Soft Drinks,Sprite,2023-10-16,531,1.56,828.36
ORD325871,Coca-Cola Beverages Florida,Walgreens,Los Angeles,California,Alcoholic Beverages,Jack & Coke,2023-02-02,766,1.64,1256.24
ORD381576,Coca-Cola Bottling Company United,Publix,New York,New York,Soft Drinks,Sprite,2023-03-06,697,1.46,1017.62
ORD971980,Reyes Coca-Cola Bottling,Walmart,Houston,Texas,Alcoholic Beverages,Simply Spiked Lemonade,2023-06-04,387,3.33,1288.71
ORD567133,Coca-Cola Beverages Florida,Publix,Atlanta,Georgia,Soft Drinks,Fanta,2023-07-14,265,2.11,559.15
ORD735620,Coca-Cola Beverages Florida,Walgreens,Denver,Colorado,Soft Drinks,Dr Pepper,2023-03-08,964,1.45,1397.8
ORD345335,Coca-Cola Beverages Florida,Safeway,Houston,Texas,Alcoholic Beverages,Simply Spiked Lemonade,2023-03-06,604,1.15,694.6
ORD900454,Coca-Cola Beverages Florida,Costco,Boston,Massachusetts,Soft Drinks,Coca-Cola Classic,2023-03-31,720,2.48,1785.6
ORD765088,Coca-Cola Bottling Company United,Publix,Houston,Texas,Soft Drinks,Dr Pepper,2023-05-01,320,2.56,819.2
ORD904762,Swire Coca-Cola,7-Eleven,Denver,Colorado,Soft Drinks,Fanta,2023-06-27,344,1.32,454.08
ORD767033,Coca-Cola Bottling Company United,Costco,Chicago,Illinois,Alcoholic Beverages,Simply Spiked Lemonade,2023-05-11,470,2.54,1193.8
ORD824731,Coca-Cola Beverages Florida,7-Eleven,Los Angeles,California,Soft Drinks,Coca-Cola Classic,2023-07-25,798,1.08,861.84
ORD174573,Reyes Coca-Cola Bottling,Publix,Miami,Florida,Alcoholic Beverages,Simply Spiked Lemonade,2023-10-19,730,1.04,759.2
ORD195251,Reyes Coca-Cola Bottling,Safeway,Denver,Colorado,Alcoholic Beverages,Simply Spiked Lemonade,2023-10-24,878,3.1,2721.8
ORD737159,Reyes Coca-Cola Bottling,Target,Miami,Florida,Alcoholic Beverages,Jack & Coke,2023-05-07,460,1.17,538.2
ORD917086,Coca-Cola Bottling Company United,Publix,Houston,Texas,Soft Drinks,Sprite,2023-05-22,255,1.09,277.95
ORD992486,Coca-Cola Bottling Co. Consolidated,Walgreens,Miami,Florida,Alcoholic Beverages,Simply Spiked Lemonade,2023-04-20,494,2.11,1042.34
ORD117979,Coca-Cola Bottling Company United,Target,Boston,Massachusetts,Soft Drinks,Dr Pepper,2023-05-09,825,2.54,2095.5
ORD456086,Coca-Cola Bottling Company United,Walmart,Chicago,Illinois,Water,Aquafina,2023-06-02,934,3.08,2876.72
ORD319592,Coca-Cola Beverages Florida,Walmart,Denver,Colorado,Alcoholic Beverages,Simply Spiked Lemonade,2023-05-18,566,3.08,1743.28
ORD242490,Swire Coca-Cola,CVS,Chicago,Illinois,Alcoholic Beverages,Jack & Coke,2023-06-13,571,3.42,1952.82
ORD862082,Reyes Coca-Cola Bottling,Costco,Phoenix,Arizona,Alcoholic Beverages,Jack & Coke,2023-05-25,173,2.37,410.01
ORD249026,Coca-Cola Bottling Company United,Kroger,Atlanta,Georgia,Water,Aquafina,2023-01-27,436,2.87,1251.32
ORD841203,Coca-Cola Beverages Florida,Safeway,New York,New York,Water,Aquafina,2023-11-28,232,1.73,401.36
ORD268608,Coca-Cola Bottling Co. Consolidated,CVS,Denver,Colorado,Alcoholic Beverages,Simply Spiked Lemonade,2023-05-15,90,3.27,294.3
ORD231861,Swire Coca-Cola,Walgreens,Boston,Massachusetts,Water,Smartwater,2023-04-22,633,1.57,993.81
ORD740902,Coca-Cola Beverages Florida,Walmart,Los Angeles,California,Alcoholic Beverages,Simply Spiked Lemonade,2023-01-21,632,1.61,1017.52
ORD178489,Coca-Cola Beverages Florida,Target,Boston,Massachusetts,Alcoholic Beverages,Jack & Coke,2023-02-13,660,1.76,1161.6
ORD642631,Reyes Coca-Cola Bottling,Target,Houston,Texas,Alcoholic Beverages,Simply Spiked Lemonade,2023-10-11,184,1.74,320.16
ORD735237,Reyes Coca-Cola Bottling,Costco,Seattle,Washington,Water,Smartwater,2023-07-25,448,1.66,743.68
ORD411493,Coca-Cola Bottling Company United,Walmart,Boston,Massachusetts,Alcoholic Beverages,Jack & Coke,2023-12-31,566,2.4,1358.4
ORD150932,Reyes Coca-Cola Bottling,Costco,New York,New York,Water,Aquafina,2023-02-15,889,2.93,2604.77
ORD709742,Coca-Cola Beverages Florida,7-Eleven,Boston,Massachusetts,Soft Drinks,Dr Pepper,2023-08-02,474,1.52,720.48
ORD766849,Coca-Cola Bottling Company United,Publix,Atlanta,Georgia,Alcoholic Beverages,Jack & Coke,2023-06-15,691,1.59,1098.69
ORD163287,Reyes Coca-Cola Bottling,Costco,Atlanta,Georgia,Water,Smartwater,2023-02-27,53,3.46,183.38
ORD779609,Swire Coca-Cola,Walgreens,Los Angeles,California,Water,Dasani,2023-10-13,582,2.23,1297.86
ORD967107,Coca-Cola Bottling Co. Consolidated,Target,Miami,Florida,Soft Drinks,Diet Coke,2023-08-25,215,2.19,470.85
ORD552556,Coca-Cola Bottling Company United,Sam's Club,Los Angeles,California,Water,Smartwater,2023-05-25,724,2.45,1773.8
ORD652473,Reyes Coca-Cola Bottling,CVS,Chicago,Illinois,Alcoholic Beverages,Jack & Coke,2023-10-01,670,1.19,797.3
ORD427897,Swire Coca-Cola,Publix,New York,New York,Alcoholic Beverages,Jack & Coke,2023-05-25,609,2.19,1333.71
ORD148240,Coca-Cola Bottling Co. Consolidated,Walgreens,Houston,Texas,Water,Dasani,2023-12-30,614,2.47,1516.58
ORD132004,Coca-Cola Beverages Florida,Walmart,Atlanta,Georgia,Soft Drinks,Fanta,2023-03-20,639,2.89,1846.71
ORD451217,Coca-Cola Bottling Company United,Walmart,New York,New York,Soft Drinks,Fanta,2023-05-10,396,2.62,1037.52
ORD909428,Reyes Coca-Cola Bottling,Safeway,Denver,Colorado,Alcoholic Beverages,Jack & Coke,2023-12-20,235,1.79,420.65
ORD817954,Reyes Coca-Cola Bottling,Safeway,Chicago,Illinois,Alcoholic Beverages,Jack & Coke,2023-12-13,948,2.32,2199.36
ORD327449,Coca-Cola Bottling Company United,Walmart,Los Angeles,California,Soft Drinks,Coca-Cola Classic,2023-01-28,150,1.24,186.0
ORD615412,Coca-Cola Bottling Co. Consolidated,Publix,Chicago,Illinois,Alcoholic Beverages,Simply Spiked Lemonade,2023-02-02,354,2.91,1030.14
ORD525989,Coca-Cola Bottling Company United,Costco,New York,New York,Alcoholic Beverages,Simply Spiked Lemonade,2023-12-06,810,1.01,818.1
ORD988079,Coca-Cola Beverages Florida,Walgreens,Denver,Colorado,Soft Drinks,Diet Coke,2023-03-29,662,1.23,814.26
ORD345730,Coca-Cola Beverages Florida,Costco,Chicago,Illinois,Soft Drinks,Fanta,2023-08-29,305,2.2,671.0
ORD181831,Coca-Cola Beverages Florida,Walgreens,Seattle,Washington,Soft Drinks,Diet Coke,2023-03-31,263,2.33,612.79
ORD469683,Coca-Cola Beverages Florida,Safeway,Los Angeles,California,Alcoholic Beverages,Simply Spiked Lemonade,2023-01-16,435,3.08,1339.8
ORD112833,Reyes Coca-Cola Bottling,CVS,Chicago,Illinois,Soft Drinks,Dr Pepper,2023-03-31,140,2.27,317.8
ORD378336,Coca-Cola Beverages Florida,7-Eleven,Chicago,Illinois,Soft Drinks,Sprite,2023-06-04,57,2.44,139.08
ORD995428,Coca-Cola Bottling Co. Consolidated,Walmart,Los Angeles,California,Water,Dasani,2023-08-30,773,2.84,2195.32
ORD317162,Coca-Cola Beverages Florida,Kroger,Atlanta,Georgia,Alcoholic Beverages,Simply Spiked Lemonade,2023-08-18,109,2.06,224.54
ORD945736,Coca-Cola Bottling Company United,Costco,Houston,Texas,Water,Smartwater,2023-06-23,804,1.04,836.16
ORD382457,Coca-Cola Beverages Florida,7-Eleven,Atlanta,Georgia,Water,Smartwater,2023-11-15,160,3.29,526.4
ORD149204,Coca-Cola Beverages Florida,Walgreens,Chicago,Illinois,Soft Drinks,Dr Pepper,2023-04-19,288,1.75,504.0
ORD928393,Coca-Cola Bottling Co. Consolidated,CVS,New York,New York,Water,Aquafina,2023-12-02,862,1.1,948.2
ORD629962,Coca-Cola Bottling Company United,7-Eleven,Boston,Massachusetts,Soft Drinks,Dr Pepper,2023-01-09,544,1.77,962.88
ORD317989,Swire Coca-Cola,Costco,Seattle,Washington,Water,Aquafina,2023-06-29,607,1.91,1159.37
ORD654805,Swire Coca-Cola,Sam's Club,Phoenix,Arizona,Soft Drinks,Sprite,2023-04-28,282,1.36,383.52
ORD351060,Swire Coca-Cola,Walmart,Seattle,Washington,Soft Drinks,Coca-Cola Classic,2023-07-07,286,1.1,314.6
ORD385160,Coca-Cola Beverages Florida,Costco,New York,New York,Soft Drinks,Diet Coke,2023-11-02,509,2.44,1241.96
ORD642451,Coca-Cola Bottling Company United,Publix,Houston,Texas,Water,Dasani,2023-02-21,103,1.69,174.07
ORD733717,Swire Coca-Cola,CVS,Boston,Massachusetts,Soft Drinks,Dr Pepper,2023-11-08,168,2.06,346.08
ORD231388,Coca-Cola Bottling Co. Consolidated,Safeway,Phoenix,Arizona,Alcoholic Beverages,Jack & Coke,2023-10-28,94,2.57,241.58
ORD691600,Coca-Cola Bottling Co. Consolidated,Walmart,Atlanta,Georgia,Alcoholic Beverages,Simply Spiked Lemonade,2023-02-13,804,3.13,2516.52
ORD838249,Reyes Coca-Cola Bottling,Walgreens,Chicago,Illinois,Soft Drinks,Sprite,2023-06-20,770,2.8,2156.0
ORD312812,Coca-Cola Beverages Florida,Walmart,Miami,Florida,Alcoholic Beverages,Jack & Coke,2023-09-08,389,2.87,1116.43
ORD450860,Reyes Coca-Cola Bottling,Sam's Club,New York,New York,Soft Drinks,Coca-Cola Classic,2023-05-23,209,2.56,535.04
ORD697660,Reyes Coca-Cola Bottling,Kroger,Houston,Texas,Alcoholic Beverages,Jack & Coke,2023-08-06,837,1.44,1205.28
ORD300485,Coca-Cola Beverages Florida,Walmart,Chicago,Illinois,Water,Smartwater,2023-08-09,293,1.48,433.64
ORD545146,Coca-Cola Beverages Florida,Costco,Houston,Texas,Soft Drinks,Fanta,2023-06-22,336,3.33,1118.88
ORD278756,Coca-Cola Bottling Company United,Target,Atlanta,Georgia,Water,Dasani,2023-10-16,618,2.06,1273.08
ORD357511,Reyes Coca-Cola Bottling,Walgreens,Houston,Texas,Water,Aquafina,2023-07-08,412,3.07,1264.84
ORD974647,Coca-Cola Bottling Co. Consolidated,CVS,Los Angeles,California,Alcoholic Beverages,Simply Spiked Lemonade,2023-01-30,345,1.16,400.2
ORD102217,Swire Coca-Cola,Target,New York,New York,Water,Smartwater,2023-09-08,372,1.54,572.88
ORD461892,Coca-Cola Bottling Co. Consolidated,Safeway,Los Angeles,California,Soft Drinks,Coca-Cola Classic,2023-06-09,220,1.28,281.6
ORD388345,Coca-Cola Beverages Florida,Target,Phoenix,Arizona,Water,Smartwater,2023-11-28,326,2.0,652.0
ORD835503,Swire Coca-Cola,Walmart,Atlanta,Georgia,Soft Drinks,Fanta,2023-10-14,740,1.32,976.8
ORD452115,Coca-Cola Beverages Florida,Safeway,New York,New York,Water,Aquafina,2023-02-23,478,1.14,544.92
ORD709667,Coca-Cola Beverages Florida,7-Eleven,Atlanta,Georgia,Soft Drinks,Fanta,2023-04-29,660,1.45,957.0
ORD667974,Coca-Cola Bottling Co. Consolidated,Kroger,Boston,Massachusetts,Water,Dasani,2023-08-11,259,3.43,888.37
ORD853672,Coca-Cola Bottling Company United,CVS,Atlanta,Georgia,Soft Drinks,Dr Pepper,2023-10-29,438,1.76,770.88
ORD693627,Swire Coca-Cola,Walgreens,New York,New York,Soft Drinks,Dr Pepper,2023-01-13,278,1.36,378.08
ORD145114,Coca-Cola Bottling Co. Consolidated,Kroger,Phoenix,Arizona,Soft Drinks,Coca-Cola Classic,2023-07-11,197,3.19,628.43
ORD426112,Coca-Cola Bottling Co. Consolidated,7-Eleven,Chicago,Illinois,Water,Dasani,2023-10-19,948,2.85,2701.8
ORD365040,Coca-Cola Beverages Florida,CVS,Chicago,Illinois,Soft Drinks,Coca-Cola Classic,2023-04-17,360,1.66,597.6
ORD130543,Swire Coca-Cola,Publix,Houston,Texas,Water,Aquafina,2023-05-18,791,1.21,957.11
ORD600180,Coca-Cola Beverages Florida,7-Eleven,Houston,Texas,Soft Drinks,Diet Coke,2023-03-19,617,2.69,1659.73
ORD975106,Swire Coca-Cola,Safeway,New York,New York,Alcoholic Beverages,Jack & Coke,2023-08-23,276,2.76,761.76
ORD900348,Coca-Cola Bottling Company United,Safeway,Atlanta,Georgia,Alcoholic Beverages,Jack & Coke,2023-01-11,118,2.04,240.72
ORD204532,Reyes Coca-Cola Bottling,Costco,Atlanta,Georgia,Water,Dasani,2023-10-08,420,2.09,877.8
ORD116251,Coca-Cola Bottling Company United,Kroger,Seattle,Washington,Water,Smartwater,2023-02-07,478,3.25,1553.5
ORD711945,Coca-Cola Bottling Company United,Target,Boston,Massachusetts,Alcoholic Beverages,Jack & Coke,2023-01-23,357,1.25,446.25
ORD513573,Swire Coca-Cola,CVS,Atlanta,Georgia,Alcoholic Beverages,Simply Spiked Lemonade,2023-09-12,517,2.36,1220.12
ORD441048,Coca-Cola Bottling Company United,Costco,Boston,Massachusetts,Alcoholic Beverages,Simply Spiked Lemonade,2023-03-12,569,2.67,1519.23
ORD729803,Coca-Cola Beverages Florida,7-Eleven,Seattle,Washington,Alcoholic Beverages,Jack & Coke,2023-10-05,90,1.21,108.9
ORD662288,Coca-Cola Beverages Florida,Costco,Houston,Texas,Alcoholic Beverages,Jack & Coke,2023-11-18,710,2.43,1725.3
ORD700713,Coca-Cola Bottling Co. Consolidated,Target,Phoenix,Arizona,Alcoholic Beverages,Simply Spiked Lemonade,2023-06-23,347,2.1,728.7
ORD711516,Swire Coca-Cola,Kroger,Houston,Texas,Water,Smartwater,2023-09-27,740,2.76,2042.4
ORD314800,Coca-Cola Bottling Co. Consolidated,CVS,Miami,Florida,Alcoholic Beverages,Simply Spiked Lemonade,2023-11-30,852,1.59,1354.68
ORD842396,Coca-Cola Bottling Company United,Kroger,Seattle,Washington,Alcoholic Beverages,Simply Spiked Lemonade,2023-10-06,888,2.13,1891.44
